88.58㎡,1988年-2018年建,中层(共24层),/sale/501248673?insource=sale_list&top=633,北,三乡-三乡-,3室2厅,电梯,鸿都花园  业主真心出售 价钱好谈 繁华地段,59,6625元/㎡,毛坯
76㎡,2000年-2013年建,高层(共6层),/sale/100210649?insource=sale_list&top=634,东南,三乡-金涌大道-,3室2厅,满五年/房本在手,君怡花园 精装修三房，业主急于出售,48,6316元/㎡,简装
115㎡,1998年-2016年建,中层(共7层),/sale/500055006?insource=sale_list&top=635,南,三乡-雅居乐-,3室2厅,满五年/房本在手,丽景城市广场 拎包入住！3室2厅115m²精装修，红本在手！,88,7652元/㎡,精装
77.8㎡,2000年-2014年建,高层(共7层),/sale/502362067?insource=sale_list&top=636,东南,三乡-金涌大道-,3室1厅,中山市三乡镇光后中心小学/满五年/房本在手,"雅豪苑 光后学校,朝南,繁华地段,适合刚需",68,8740元/㎡,简装
92㎡,1993年-2013年建,高层(共7层),/sale/100258503?insource=sale_list&top=637,西北,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满两年/房本在手,华丰花园10区 设计合理。户型方正，通过景观设计提升居住品质,68,7391元/㎡,简装
95㎡,1996年-2015年建,低层(共12层),/sale/500398342?insource=sale_list&top=638,东南,三乡-文昌路-,3室2厅,满五年,皇冠花园 有光后学校 有中学 随时看房 高档小区,97,10211元/㎡,精装
98㎡,2001年-2008年建,中层(共6层),/sale/500231533?insource=sale_list&top=639,南,三乡-雅居乐-,3室2厅,满五年/房本在手,丽景嘉园一期 3室2厅1厨1卫 97.0m² 满五年,90,9184元/㎡,简装
126.63㎡,1998年-2013年建,高层(共4层),/sale/100446990?insource=sale_list&top=640,北,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满五年/房本在手,金棕榈花园 繁华地段 送学校送入户 送装修 送家私家电,98,7739元/㎡,精装
100㎡,2003年-2010年建,高层(共6层),/sale/100251152?insource=sale_list&top=641,北,三乡-小琅环路-,3室2厅,满五唯一/房本在手,绿盈轩 载德学校，大三房，拎包入住,77,7700元/㎡,简装
114㎡,2001年建,高层(共6层),/sale/500859935?insource=sale_list&top=642,南,三乡-雅居乐-,3室2厅,中山市三乡镇平岚小学/满五唯一,"怡福阳光花园A区 惊喜价！精装3房2厅 ,红本在手!",100,8772元/㎡,精装
117㎡,2003年建,高层(共7层),/sale/500384563?insource=sale_list&top=643,北,三乡-雅居乐-,3室2厅,中山市三乡镇平岚小学/满两年,雅居乐上洋新村 3室2厅117m²普通装修,88,7521元/㎡,简装
87.5㎡,1994年-2014年建,高层(共7层),/sale/500475041?insource=sale_list&top=644,西南,三乡-雅居乐-,3室2厅,随时看房/满五年,雅居乐逸湖居 3室2厅87.5m²精装修,93,10629元/㎡,精装
96.1㎡,1988年-2018年建,中层(共16层),/sale/100486821?insource=sale_list&top=645,北,三乡-三乡-,3室2厅,满两年/电梯,鸿都花园 住家非常的方便，小区户型方正，采光通风都很好,96,9990元/㎡,毛坯
123.8㎡,2003年建,高层(共6层),/sale/100318381?insource=sale_list&top=646,南,三乡-文昌路-,3室2厅,满五唯一,东安居 精致装修，健康楼层，价格优惠,88,7108元/㎡,精装
105.3㎡,2013年建,中层(共7层),/sale/100178837?insource=sale_list&top=647,西北,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满两年/房本在手,华丰花园5区 价比高，小区绿化好，户型好，物业管理不错,88,8357元/㎡,精装
106.82㎡,2000年建,中层(共6层),/sale/100534906?insource=sale_list&top=648,西北,三乡-文昌路-,3室3厅,中山市三乡镇光后中心小学/满五唯一/房本在手,华丰花园6区 普通装修 格局方正 采光足 家电家私齐全 拎包入住,95,8893元/㎡,简装
87.15㎡,2005年-2020年建,中层(共33层),/sale/100243385?insource=sale_list&top=649,东南,三乡-雅居乐-,3室2厅,随时看房/满五年/房本在手/电梯,雅居乐万象郡二期 低首付，小区设施齐全，交通便利,100,11474元/㎡,毛坯
99.75㎡,2005年建,低层(共6层),/sale/500554536?insource=sale_list&top=650,北,三乡-雅居乐-,3室2厅,中山市三乡镇雍陌小学/满两年,泰兴楼 2室2厅0厨0卫 99.75m² 普通装修,65,6516元/㎡,简装
89㎡,2005年建,高层(共7层),/sale/502490578?insource=sale_list&top=651,南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满两年/房本在手,雅居乐花园1-3期 三乡镇中3室2厅89m²普通装修,80,8989元/㎡,简装
98㎡,2000年-2007年建,高层(共6层),/sale/500167588?insource=sale_list&top=652,东,三乡-文昌路-,3室2厅,满两年,小桃园 3室2厅98m²精装修,76,7755元/㎡,精装
89㎡,2005年-2020年建,高层(共33层),/sale/100518701?insource=sale_list&top=653,西北,三乡-雅居乐-,3室2厅,随时看房/电梯,雅居乐万象郡二期 交通便利，出行方便，户型灵活多变，赠送率高。,95,10674元/㎡,毛坯
93㎡,2010年建,中层(共9层),/sale/100435779?insource=sale_list&top=654,北,三乡-雅居乐-,3室2厅,满五唯一,金天地花园 全新毛坯 3室2厅 93m²,50,5376元/㎡,毛坯
86㎡,2005年建,中层(共7层),/sale/100447756?insource=sale_list&top=655,南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/,雅居乐花园1-3期 3室2厅1厨2卫 86.0m² 普通装修,70,8140元/㎡,简装
106㎡,1996年-2013年建,高层(共5层),/sale/500504849?insource=sale_list&top=656,北,三乡-文昌路-,4室2厅,满五年/房本在手,"绿榕居 拎包入住！精装 4 房2厅, 红本在手!",78,7358元/㎡,简装
110㎡,1999年-2014年建,高层(共7层),/sale/100208326?insource=sale_list&top=657,东北,三乡-金涌大道-,3室2厅,满五唯一/房本在手,吉雅花园 110平方舒适3房，单价6字头,68,6182元/㎡,简装
89㎡,2015年-2017年建,中层(共14层),/sale/100473757?insource=sale_list&top=658,北,三乡-雅居乐-,3室2厅,随时看房/满两年/房本在手/电梯,瑞信美域 刚需户型 几年的新小区 附近是三鑫学校,85,9551元/㎡,毛坯
120㎡,2001年-2013年建,高层(共6层),/sale/100500603?insource=sale_list&top=659,南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满五唯一,骏景新盛世 物业管理不错，楼盘户型不错，很好二次出售。,96,8000元/㎡,精装
115㎡,2000年建,中层(共7层),/sale/500082183?insource=sale_list&top=660,东南,三乡-雅居乐-,4室2厅,中山市三乡镇载德小学/满五年,丽景花园 香港业主满五 .全新装修  拎包入住  ,90,7826元/㎡,精装
97㎡,2002年-2017年建,高层(共6层),/sale/500081238?insource=sale_list&top=181,南,三乡-文昌路-,3室2厅,满五年,家庆居 3室2厅97m²精装修,75,7732元/㎡,精装
110.26㎡,1999年-2002年建,高层(共6层),/sale/501399451?insource=sale_list&top=182,东北,三乡-雅居乐-,3室2厅,满五年/房本在手,侨兴花园 3室2厅110.26m²普通装修,86,7800元/㎡,简装
90.02㎡,2014年建,中层(共11层),/sale/501126530?insource=sale_list&top=183,东南,三乡-小琅环路-,3室2厅,中山市三乡镇大布小学/随时看房/满五唯一/电梯,大翼龙苑二期 3室2厅90.02m²毛坯,90,9998元/㎡,毛坯
111㎡,2005年-2009年建,高层(共6层),/sale/501491600?insource=sale_list&top=184,南,三乡-雅居乐-,3室2厅,满五年/电梯,富和凯悦名门 3室2厅111m²满五年,85,7658元/㎡,简装
103.39㎡,,低层(共12层),/sale/501149724?insource=sale_list&top=185,西北,三乡-雅居乐-,3室2厅,中山市三乡镇鸦岗小学/满两年/电梯,雅居乐中心城 103方3房2厅2卫精装修,96,9285元/㎡,精装
87.42㎡,2015年-2017年建,中层(共9层),/sale/501789645?insource=sale_list&top=186,北,三乡-雅居乐-,3室2厅,满两年,瑞信美域 3室2厅88m²毛坯,100,11439元/㎡,毛坯
100㎡,2001年-2015年建,低层(共22层),/sale/500021556?insource=sale_list&top=187,南,三乡-雅居乐-,3室2厅,满五年/电梯,半山午后 3室2厅100m²精装修  电梯靓层 采光视线好,96,9600元/㎡,精装
110㎡,1998年-2016年建,中层(共7层),/sale/500102203?insource=sale_list&top=188,东北,三乡-雅居乐-,3室2厅,满两年/房本在手,丽景城市广场 3室2厅1厨2卫 110.0m² 普通装修,90,8182元/㎡,简装
93㎡,2010年建,中层(共9层),/sale/500348018?insource=sale_list&top=189,东北,三乡-雅居乐-,3室2厅,满五唯一,金天地花园 3室2厅93m²普通装修,100,10753元/㎡,简装
90.64㎡,2005年-2020年建,中层(共33层),/sale/500058324?insource=sale_list&top=190,西北,三乡-雅居乐-,3室2厅,随时看房/满五年/电梯,雅居乐万象郡二期 3室2厅90.64m²毛坯,92,10150元/㎡,毛坯
96㎡,1988年-2018年建,中层(共16层),/sale/501360817?insource=sale_list&top=191,北,三乡-三乡-,3室2厅,随时看房/满两年/电梯,鸿都花园 高档小区 格局方方正正 多变户型 任意改动,93,9688元/㎡,毛坯
96.45㎡,2015年建,高层(共16层),/sale/100568109?insource=sale_list&top=192,南,三乡-三乡-,3室2厅,随时看房/满两年/电梯,瑞信尊域 3房2厅1厨2卫毛坯 业主诚心出售,100,10368元/㎡,毛坯
93.49㎡,2005年-2015年建,中层(共11层),/sale/500329556?insource=sale_list&top=193,北,三乡-三乡-,3室2厅,随时看房,雅苑新城 3室2厅93.49m²毛坯,95,10162元/㎡,毛坯
117㎡,2005年建,高层(共7层),/sale/500327599?insource=sale_list&top=194,东北,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/随时看房/满两年/房本在手,"雅居乐花园1-3期 雅居乐精装三房,可租可自住",95,8120元/㎡,简装
91㎡,,低层(共16层),/sale/501568302?insource=sale_list&top=195,南,三乡-三乡-,3室2厅,满两年/电梯,奥园香山美景 3室2厅91m²毛坯,80,8791元/㎡,毛坯
88.88㎡,1992年-2001年建,中层(共7层),/sale/502309606?insource=sale_list&top=196,西南,三乡-小琅环路-,3室2厅,满两年,"嘉豪山庄 3室2厅,满五年西南向,看房方便,",62,6976元/㎡,简装
91.85㎡,2007年-2015年建,低层(共15层),/sale/100539858?insource=sale_list&top=197,南,三乡-雅居乐-,3室2厅,满两年/电梯,巴厘晓筑 特售！3室2厅1厨1卫 91.85m² 普通装修,91,9907元/㎡,简装
89㎡,2015年-2017年建,中层(共14层),/sale/502291457?insource=sale_list&top=198,北,三乡-雅居乐-,3室2厅,满五唯一/电梯,瑞信美域 3室2厅89m²满五年,82,9213元/㎡,毛坯
91.14㎡,2005年建,高层(共23层),/sale/501690542?insource=sale_list&top=199,东北,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满两年/电梯,雅居乐酒店 3室2厅  91.14m ²   普通装修,73,8010元/㎡,简装
74.69㎡,2012年建,高层(共25层),/sale/500063581?insource=sale_list&top=200,东北,三乡-三乡-,3室2厅,中山市三乡镇鸦岗小学/随时看房/满两年/电梯,润颐居二期 三乡车站旁  实用 2+1 房 户型方正 价格实惠,78,10443元/㎡,毛坯
129.03㎡,2013年建,低层(共11层),/sale/501359890?insource=sale_list&top=201,东北,三乡-雅居乐-,4室2厅,满五唯一/房本在手,君林水岸 电梯精装修，方正采光好，单价才7300多点点，超值,95,7363元/㎡,精装
98㎡,,高层(共8层),/sale/502235023?insource=sale_list&top=202,西南,三乡-雅居乐-,3室2厅,中山市三乡镇鸦岗小学/电梯,雅居乐中心城 3室2厅98m²精装修,100,10204元/㎡,精装
94.16㎡,2015年建,高层(共34层),/sale/500033611?insource=sale_list&top=203,北,三乡-三乡-,3室2厅,中山市三乡镇白石环小学/随时看房/满两年/电梯,华发观山水花园(B1-1、B1-2、B4区) 3室2厅94.16m²毛坯,90,9558元/㎡,毛坯
125㎡,2002年-2010年建,高层(共6层),/sale/502609019?insource=sale_list&top=204,西南,三乡-雅居乐-,4室2厅,满五年,"雅居乐花园漾逸居 雅居乐高端小区,急售,看房方便",100,8000元/㎡,简装
89.23㎡,1988年-2018年建,高层(共16层),/sale/502211521?insource=sale_list&top=205,南,三乡-三乡-,3室2厅,电梯,鸿都花园 毛坯 房 户型方正 交通便利 随时看房,90,10086元/㎡,毛坯
104㎡,1999年-2014年建,高层(共7层),/sale/500066413?insource=sale_list&top=206,东北,三乡-金涌大道-,3室2厅,满两年/房本在手,吉雅花园 3室2厅104m²精装修,60,5769元/㎡,简装
96.87㎡,2018年-2019年建,低层(共10层),/sale/502485471?insource=sale_list&top=207,南,三乡-三乡-,3室2厅,满两年,美的澜山(澜山居) 拎包入住！全新！精装3室2厅96m²，红本在手！,95,9807元/㎡,简装
101.86㎡,1988年-2018年建,中层(共25层),/sale/500312580?insource=sale_list&top=208,南,三乡-三乡-,3室2厅,,鸿都花园 电梯低首付  环境优美 ,90,8836元/㎡,毛坯
93㎡,2008年建,中层(共6层),/sale/501777266?insource=sale_list&top=209,东北,三乡-雅居乐-,3室2厅,中山市三乡镇平岚小学/满五唯一,嘉园2期 3室2厅93m²满五年,84,9032元/㎡,精装
96.2㎡,1992年-2005年建,低层(共6层),/sale/501285771?insource=sale_list&top=210,南,三乡-雅居乐-,3室2厅,,骏景楼 3室2厅96.2m²精装修,76,7900元/㎡,精装
95㎡,2015年建,中层(共34层),/sale/501959586?insource=sale_list&top=151,西南,三乡-三乡-,3室2厅,中山市三乡镇白石环小学/随时看房/满两年/电梯,"华发观山水花园(B1-1、B1-2、B4区) 西南向3房两卫,电梯中高层",91,9579元/㎡,毛坯
76㎡,2000年-2013年建,高层(共6层),/sale/500312523?insource=sale_list&top=152,东南,三乡-金涌大道-,3室2厅,,君怡花园 3室2厅76m²精装修,54,7105元/㎡,精装
89.67㎡,2014年建,低层(共11层),/sale/502235784?insource=sale_list&top=153,南,三乡-小琅环路-,3室2厅,中山市三乡镇大布小学/随时看房/满五唯一/房本在手/电梯,大翼龙苑二期 3室2厅89.67m²满五年,80,8922元/㎡,毛坯
79.59㎡,,高层(共15层),/sale/502587190?insource=sale_list&top=154,西南,三乡-雅居乐-,3室2厅,中山市三乡镇载德小学/满五唯一/房本在手/电梯,幸福湾2期 3室2厅79.59m²满五年,85,10680元/㎡,精装
83㎡,2003年建,低层(共9层),/sale/500257781?insource=sale_list&top=155,西北,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/,雅居乐花园4-6期 3室2厅83m²精装修,83,10000元/㎡,精装
89.67㎡,2014年建,低层(共11层),/sale/500264208?insource=sale_list&top=156,西南,三乡-小琅环路-,3室2厅,中山市三乡镇大布小学/随时看房/满五唯一/电梯,大翼龙苑二期 3室2厅89.67m²满五年,90,10037元/㎡,毛坯
109㎡,2000年建,高层(共7层),/sale/501065307?insource=sale_list&top=157,东南,三乡-雅居乐-,3室2厅,中山市三乡镇载德小学/随时看房/满两年,丽景花园 载德学校，旁边精装修,78,7156元/㎡,精装
99.67㎡,2013年建,高层(共32层),/sale/100565474?insource=sale_list&top=158,东南,三乡-雅居乐-,3室2厅,随时看房/满两年/电梯,雅居乐万象郡一期 3室2厅1厨1卫 99.67m² 毛坯,100,10033元/㎡,毛坯
91.2㎡,2005年建,中层(共23层),/sale/100543942?insource=sale_list&top=159,北,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/随时看房/满两年/电梯,雅居乐酒店 精致装修 格局方正 采光足 家电家私齐全 拎包入住,75,8224元/㎡,精装
91㎡,2005年建,高层(共23层),/sale/502486881?insource=sale_list&top=160,西南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/电梯,"雅居乐酒店 三乡镇中,电梯高层,装修保养好,业主急售",75,8242元/㎡,精装
80.38㎡,1996年-2016年建,高层(共6层),/sale/500436304?insource=sale_list&top=161,西北,三乡-雅居乐-,4室2厅,中山市三乡镇光后中心小学/,东城花园 豪华装修保养很好  随时看房 ,83,10326元/㎡,精装
98.7㎡,1995年-2013年建,中层(共10层),/sale/100572607?insource=sale_list&top=162,东南,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/随时看房/满五年,华丰花园8区 3室2厅1厨1卫98.7m²精致装修,72,7295元/㎡,精装
86㎡,2005年建,高层(共7层),/sale/500425583?insource=sale_list&top=163,南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/随时看房/满两年,雅居乐花园1-3期 3室2厅86m²普通装修,60,6977元/㎡,简装
96.43㎡,2001年-2008年建,高层(共6层),/sale/500516734?insource=sale_list&top=164,南,三乡-雅居乐-,3室2厅,满五唯一,丽景嘉园一期 3室2厅96.43m²满五年,80,8296元/㎡,简装
105㎡,2000年-2013年建,低层(共6层),/sale/500137190?insource=sale_list&top=165,东,三乡-金涌大道-,3室2厅,中山市三乡镇光后中心小学/满五年,绿茵庭 光后隔壁 低首付随时看房  ,85,8095元/㎡,精装
85.95㎡,2003年-2010年建,中层(共6层),/sale/500501385?insource=sale_list&top=166,南,三乡-小琅环路-,3室1厅,满五唯一/房本在手,绿盈轩 3室1厅85.95m²满五年,73,8493元/㎡,简装
95.3㎡,2008年建,高层(共6层),/sale/500808288?insource=sale_list&top=167,南,三乡-雅居乐-,3室2厅,中山市三乡镇平岚小学/满五唯一,嘉园2期 3室2厅95.3m²满五年,80,8395元/㎡,精装
89.39㎡,2015年-2017年建,中层(共14层),/sale/100554143?insource=sale_list&top=168,北,三乡-雅居乐-,3室2厅,满两年/电梯,瑞信美域 雅居乐物业商业繁华路段生活便利三戽二厅一厨一卫,85,9509元/㎡,毛坯
104㎡,1999年-2014年建,高层(共7层),/sale/502567441?insource=sale_list&top=169,东北,三乡-金涌大道-,4室2厅,满五唯一/房本在手,吉雅花园 4室2厅104m²精装修 带车位,61,5865元/㎡,精装
